id,initial_review_count,initial_positive_review_count,initial_negative_review_count,initial_top_critic_review_count,initial_positive_review_ratio,initial_combined_sentiment_score,initial_combined_sentiment_label,log_initial_review_count,initial_sentiment_x_log_review_count,first_review_date,last_review_date_in_window
family_in_transition,3,3,0,2,1.0,1.0,positive,1.3862943611198906,1.3862943611198906,2018-11-16,2018-11-22
family_stone,72,36,36,21,0.5,0.01818181818181818,mixed,4.290459441148391,0.07800835347542528,2005-12-16,2005-12-24
family_weekend,10,5,5,4,0.5,0.0,mixed,2.3978952727983707,0.0,2013-03-29,2013-04-07
famous_2021,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2021-12-18,2021-12-18
fan_2016,17,15,2,5,0.8823529411764706,0.7435897435897436,positive,2.8903717578961645,2.1492507943330454,2016-04-17,2016-04-20
fanboys,24,7,17,10,0.2916666666666667,-0.4482758620689655,negative,3.2188758248682006,-1.4429443352857452,2009-02-06,2009-02-09
fanny_the_right_to_rock,2,2,0,0,1.0,1.0,positive,1.0986122886681098,1.0986122886681098,2022-05-27,2022-06-01
fantasia_2000,53,45,8,16,0.8490566037735849,0.6557377049180327,positive,3.9889840465642745,2.6157272436487045,2000-01-01,2000-01-01
fantastic_beasts_and_where_to_find_them,84,65,19,15,0.7738095238095238,0.5409836065573771,positive,4.442651256490317,2.4034014994127944,2016-11-18,2016-11-27
fantastic_beasts_the_secrets_of_dumbledore,61,22,39,16,0.36065573770491804,-0.3188405797101449,negative,4.127134385045092,-1.3158979198694494,2022-04-15,2022-04-22
fantastic_four,101,28,73,26,0.27722772277227725,-0.43859649122807015,negative,4.624972813284271,-2.0284968479316974,2005-07-08,2005-07-17
fantastic_four_2015,85,6,79,18,0.07058823529411765,-0.851063829787234,negative,4.454347296253507,-3.790933869151921,2015-08-07,2015-08-16
fantastic_four_rise_of_the_silver_surfer,88,36,52,26,0.4090909090909091,-0.19801980198019803,mixed,4.48863636973214,-0.8888388850954733,2007-06-15,2007-06-24
fantastic_fungi,5,5,0,3,1.0,1.0,positive,1.791759469228055,1.791759469228055,2019-10-11,2019-10-18
fantasy_island_2020,67,7,60,21,0.1044776119402985,-0.8193548387096774,negative,4.219507705176107,-3.45727405520881,2020-02-14,2020-02-22
far_from_heaven,26,24,2,7,0.9230769230769231,0.864406779661017,positive,3.295836866004329,2.848943731630861,2002-11-22,2002-12-01
far_from_men,5,3,2,5,0.6,0.2,positive,1.791759469228055,0.358351893845611,2015-05-01,2015-05-04
far_from_the_madding_crowd_2014,48,40,8,26,0.8333333333333334,0.7049180327868853,positive,3.8918202981106265,2.743414308504212,2015-05-01,2015-05-10
far_from_the_tree,10,9,1,6,0.9,0.7692307692307693,positive,2.3978952727983707,1.844534825229516,2018-07-20,2018-07-27
far_out_isnt_far_enough_the_tomi_ungerer_story,6,6,0,3,1.0,1.0,positive,1.9459101490553132,1.9459101490553132,2013-06-15,2013-06-20
faraaz,9,6,3,1,0.6666666666666666,0.2631578947368421,positive,2.302585092994046,0.6059434455247489,2023-02-03,2023-02-06
farewell,16,14,2,12,0.875,0.7727272727272727,positive,2.833213344056216,2.189301220407076,2010-07-23,2010-07-30
farewell_amor,23,22,1,11,0.9565217391304348,0.9298245614035088,positive,3.1780538303479458,2.9550325089200196,2020-12-11,2020-12-20
farmageddon,3,1,2,2,0.3333333333333333,-0.25,negative,1.3862943611198906,-0.34657359027997264,2011-07-08,2011-07-12
farming,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,2019-10-26,2019-10-26
farmingville,2,2,0,1,1.0,1.0,positive,1.0986122886681098,1.0986122886681098,2004-01-27,2004-01-27
fascination_2005,17,1,16,9,0.058823529411764705,-0.9069767441860465,negative,2.8903717578961645,-2.621499966463963,2005-01-28,2005-02-06
fast_and_furious,75,22,53,21,0.29333333333333333,-0.43859649122807015,negative,4.330733340286331,-1.8994444474940047,2009-04-03,2009-04-12
fast_and_furious_6,58,37,21,10,0.6379310344827587,0.2698412698412698,positive,4.07753744390572,1.1002878816888448,2013-05-24,2013-05-31
fast_and_furious_presents_hobbs_and_shaw,141,85,56,20,0.6028368794326241,0.1986754966887417,mixed,4.955827057601261,0.9846014021724359,2019-08-02,2019-08-11
fast_and_the_furious_tokyo_drift,57,21,36,29,0.3684210526315789,-0.2727272727272727,negative,4.060443010546419,-1.1073935483308415,2006-06-16,2006-06-24
fast_color,26,22,4,13,0.8461538461538461,0.6923076923076923,positive,3.295836866004329,2.281733214926074,2019-04-19,2019-04-27
fast_five,74,57,17,18,0.7702702702702703,0.5301204819277109,positive,4.31748811353631,2.288788879465032,2011-04-29,2011-05-07
fastball,8,8,0,5,1.0,1.0,positive,2.1972245773362196,2.1972245773362196,2016-03-25,2016-04-03
faster_2010,40,15,25,17,0.375,-0.27835051546391754,negative,3.713572066704308,-1.0336746989795498,2010-11-24,2010-12-01
fat,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2015-12-08,2015-12-08
fat_albert,26,5,21,6,0.19230769230769232,-0.6206896551724138,negative,3.295836866004329,-2.045691847864756,2004-12-25,2005-01-03
fat_girl,11,9,2,6,0.8181818181818182,0.6428571428571429,positive,2.4849066497880004,1.5974399891494289,2001-10-10,2001-10-19
fat_sick_and_nearly_dead_2011,4,3,1,2,0.75,0.4,positive,1.6094379124341003,0.6437751649736402,2011-04-01,2011-04-08
fatal_assistance,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2014-02-28,2014-02-28
fatale,30,14,16,9,0.4666666666666667,-0.043478260869565216,mixed,3.4339872044851463,-0.1493037914993542,2020-12-18,2020-12-24
father-of-invention,6,0,6,3,0.0,-1.0,negative,1.9459101490553132,-1.9459101490553132,2011-10-14,2011-10-22
father_2020,4,4,0,1,1.0,1.0,positive,1.6094379124341003,1.6094379124341003,2022-04-15,2022-04-23
father_figures_2017,22,5,17,12,0.22727272727272727,-0.6071428571428571,negative,3.1354942159291497,-1.9036929168141263,2017-12-22,2017-12-29
father_of_my_children,19,17,2,10,0.8947368421052632,0.8333333333333334,positive,2.995732273553991,2.4964435612949925,2010-05-21,2010-05-29
father_stu,52,23,29,12,0.4423076923076923,-0.15517241379310345,mixed,3.970291913552122,-0.6160797796891224,2022-04-13,2022-04-22
fathers_and_daughters,5,3,2,3,0.6,0.07692307692307693,mixed,1.791759469228055,0.13782765147908116,2016-07-08,2016-07-10
fathers_of_girls,2,0,2,1,0.0,-1.0,negative,1.0986122886681098,-1.0986122886681098,2010-11-19,2010-11-20
fatima_2016,2,2,0,1,1.0,1.0,positive,1.0986122886681098,1.0986122886681098,2016-08-26,2016-08-26
fatima_2020,21,11,10,4,0.5238095238095238,0.08695652173913043,mixed,3.091042453358316,0.2687863002920275,2020-08-28,2020-09-05
fatman,35,16,19,6,0.45714285714285713,-0.10526315789473684,mixed,3.58351893845611,-0.3772125198374852,2020-11-13,2020-11-21
fauci,14,12,2,6,0.8571428571428571,0.7058823529411765,positive,2.70805020110221,1.9115648478368543,2021-09-10,2021-09-16
faults,5,5,0,2,1.0,1.0,positive,1.791759469228055,1.791759469228055,2015-03-06,2015-03-12
faust_2013,4,1,3,2,0.25,-0.4,negative,1.6094379124341003,-0.6437751649736402,2013-11-15,2013-11-21
faya_dayi,3,3,0,1,1.0,1.0,positive,1.3862943611198906,1.3862943611198906,2021-09-03,2021-09-04
fear_2022_2,5,5,0,0,1.0,1.0,positive,1.791759469228055,1.791759469228055,2022-03-11,2022-03-20
fear_2023,12,4,8,2,0.3333333333333333,-0.3076923076923077,negative,2.5649493574615367,-0.7892151869112422,2023-01-27,2023-02-01
fear_and_loathing_in_aspen,3,2,1,0,0.6666666666666666,0.3333333333333333,positive,1.3862943611198906,0.46209812037329684,2021-07-23,2021-07-26
fear_of_clowns,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,2006-03-04,2006-03-04
fear_of_rain,8,5,3,3,0.625,0.2631578947368421,positive,2.1972245773362196,0.5782169940358473,2021-02-12,2021-02-18
feardotcom_2002,35,2,33,8,0.05714285714285714,-0.8974358974358975,negative,3.58351893845611,-3.2159785345118936,2002-08-30,2002-09-07
fearless,53,37,16,20,0.6981132075471698,0.3492063492063492,positive,3.9889840465642745,1.3929785559430798,2006-09-22,2006-09-30
fears_of_the_dark,27,16,11,15,0.5925925925925926,0.15942028985507245,mixed,3.332204510175204,0.5312210088685108,2008-10-22,2008-10-31
feast,23,9,14,6,0.391304347826087,-0.2692307692307692,negative,3.1780538303479458,-0.85562987740137,2006-09-22,2006-09-30
feast_of_love,54,20,34,24,0.37037037037037035,-0.21212121212121213,negative,4.007333185232471,-0.8500403726250697,2007-09-28,2007-10-07
feast_of_the_seven_fishes,14,12,2,5,0.8571428571428571,0.7575757575757576,positive,2.70805020110221,2.0515531826531896,2019-11-15,2019-11-20
fed_up_2014,23,19,4,8,0.8260869565217391,0.6666666666666666,positive,3.1780538303479458,2.118702553565297,2014-05-09,2014-05-17
feedback_2020,3,2,1,1,0.6666666666666666,0.42857142857142855,positive,1.3862943611198906,0.5941261547656673,2020-01-17,2020-01-21
feel_the_noise,20,2,18,9,0.1,-0.7959183673469388,negative,3.044522437723423,-2.423191327983949,2007-10-05,2007-10-13
feels_good_man,14,14,0,3,1.0,1.0,positive,2.70805020110221,2.70805020110221,2020-09-04,2020-09-11
felicite_2017,4,4,0,1,1.0,1.0,positive,1.6094379124341003,1.6094379124341003,2017-10-27,2017-11-03
fellini_im_a_born_liar,9,9,0,4,1.0,1.0,positive,2.302585092994046,2.302585092994046,2003-04-02,2003-04-11
felony_2013,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,2014-10-17,2014-10-17
felt,4,2,2,2,0.5,0.2,positive,1.6094379124341003,0.3218875824868201,2015-06-26,2015-07-01
female_pleasure,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2019-10-18,2019-10-18
fences_2016,34,34,0,3,1.0,1.0,positive,3.5553480614894135,3.5553480614894135,2016-12-25,2017-01-03
fender_bender,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,2016-05-30,2016-05-30
feral_2018,3,1,2,1,0.3333333333333333,-0.42857142857142855,negative,1.3862943611198906,-0.5941261547656673,2018-05-25,2018-06-01
ferdinand,43,27,16,7,0.627906976744186,0.26881720430107525,positive,3.784189633918261,1.0172552779350164,2017-12-15,2017-12-24
ferlinghetti_a_rebirth_of_wonder,4,3,1,3,0.75,0.45454545454545453,positive,1.6094379124341003,0.7315626874700456,2013-02-08,2013-02-08
ferrante_fever,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,0.0,2019-03-08,2019-03-08
festival_in_cannes,11,7,4,6,0.6363636363636364,0.21428571428571427,positive,2.4849066497880004,0.5324799963831429,2002-03-08,2002-03-15
fever_pitch,90,51,39,25,0.5666666666666667,0.08292682926829269,mixed,4.51085950651685,0.3740712761501778,2005-04-08,2005-04-17
fiddler_a_miracle_of_miracles,11,11,0,4,1.0,1.0,positive,2.4849066497880004,2.4849066497880004,2019-08-23,2019-08-30
fiddlers_journey_to_the_big_screen,7,7,0,4,1.0,1.0,positive,2.0794415416798357,2.0794415416798357,2022-04-29,2022-05-08
fido,13,8,5,5,0.6153846153846154,0.22580645161290322,positive,2.6390573296152584,0.5959161712034454,2007-06-15,2007-06-23
field_of_lost_shoes,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2014-09-26,2014-09-26
fierce-people,2,0,2,0,0.0,-1.0,negative,1.0986122886681098,-1.0986122886681098,2005-04-24,2005-05-03
fifi_howls_from_happiness,7,7,0,3,1.0,1.0,positive,2.0794415416798357,2.0794415416798357,2014-08-08,2014-08-14
fifth_element,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,1997-05-09,1997-05-09
fifty_shades_freed,81,8,73,27,0.09876543209876543,-0.798941798941799,negative,4.406719247264253,-3.5207122028407527,2018-02-09,2018-02-16
fifty_shades_of_black,27,2,25,11,0.07407407407407407,-0.8461538461538461,negative,3.332204510175204,-2.8195576624559417,2016-01-29,2016-02-06
fifty_shades_of_grey,89,16,73,16,0.1797752808988764,-0.6494845360824743,negative,4.499809670330265,-2.9225567961938834,2015-02-13,2015-02-22
fight_club,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,1999-10-15,1999-10-15
fighter_pilot_operation_red_flag,3,1,2,3,0.3333333333333333,-0.3333333333333333,negative,1.3862943611198906,-0.46209812037329684,2004-12-09,2004-12-10
fighting,44,17,27,18,0.38636363636363635,-0.18867924528301888,mixed,3.8066624897703196,-0.7182382056170414,2009-04-24,2009-05-01
fighting_temptations,52,26,26,22,0.5,0.047619047619047616,mixed,3.970291913552122,0.18906151969295817,2003-09-19,2003-09-27
fighting_tommy_riley,4,2,2,4,0.5,0.0,mixed,1.6094379124341003,0.0,2005-05-06,2005-05-06
fighting_with_my_family,62,57,5,16,0.9193548387096774,0.8285714285714286,positive,4.143134726391533,3.4328830590101274,2019-02-22,2019-03-03
fightville_2011,5,4,1,1,0.8,0.6363636363636364,positive,1.791759469228055,1.1402105713269441,2012-04-20,2012-04-24
fill_the_void,4,4,0,2,1.0,1.0,positive,1.6094379124341003,1.6094379124341003,2013-05-24,2013-05-31
filly_brown_2012,3,1,2,2,0.3333333333333333,-0.25,negative,1.3862943611198906,-0.34657359027997264,2013-04-26,2013-04-26
film_about_a_father_who,5,5,0,2,1.0,1.0,positive,1.791759469228055,1.791759469228055,2021-01-15,2021-01-22
film_socialisme,14,6,8,6,0.42857142857142855,-0.17647058823529413,mixed,2.70805020110221,-0.4778912119592136,2011-06-03,2011-06-09
film_stars_dont_die_in_liverpool,9,6,3,5,0.6666666666666666,0.30434782608695654,positive,2.302585092994046,0.7007867674329705,2017-12-29,2018-01-06
film_the_living_record_of_our_memory,4,4,0,2,1.0,1.0,positive,1.6094379124341003,1.6094379124341003,2023-02-27,2023-03-05
film_unfinished,13,12,1,6,0.9230769230769231,0.875,positive,2.6390573296152584,2.309175163413351,2010-08-18,2010-08-26
filmmakers_for_the_prosecution,4,4,0,2,1.0,1.0,positive,1.6094379124341003,1.6094379124341003,2023-01-27,2023-02-04
filmworker,15,15,0,9,1.0,1.0,positive,2.772588722239781,2.772588722239781,2018-05-11,2018-05-20
filth_2013,13,5,8,6,0.38461538461538464,-0.25,negative,2.6390573296152584,-0.6597643324038146,2014-05-30,2014-06-06
filth_and_wisdom,28,6,22,20,0.21428571428571427,-0.5263157894736842,negative,3.367295829986474,-1.7722609631507757,2008-10-17,2008-10-24
final,3,1,2,1,0.3333333333333333,-0.14285714285714285,mixed,1.3862943611198906,-0.19804205158855578,2001-12-13,2001-12-14
final_account,24,23,1,6,0.9583333333333334,0.8888888888888888,positive,3.2188758248682006,2.8612229554384006,2021-05-21,2021-05-30
final_destination_2,56,28,28,14,0.5,-0.047619047619047616,mixed,4.04305126783455,-0.19252625084926428,2003-01-31,2003-02-09
final_destination_3,59,25,34,19,0.423728813559322,-0.15328467153284672,mixed,4.0943445622221,-0.6276002613625118,2006-02-10,2006-02-18
final_destination_5,41,22,19,10,0.5365853658536586,0.021739130434782608,mixed,3.7376696182833684,0.08125368735398626,2011-08-12,2011-08-19
final_destination_final_death_trip_3d,69,18,51,22,0.2608695652173913,-0.4875,negative,4.248495242049359,-2.0711414304990625,2009-08-28,2009-09-05
final_fantasy_the_spirits_within,60,26,34,22,0.43333333333333335,-0.15492957746478872,mixed,4.110873864173311,-0.6368959507874143,2001-07-11,2001-07-20
final_girl,3,0,3,0,0.0,-1.0,negative,1.3862943611198906,-1.3862943611198906,2015-08-17,2015-08-22
final_portrait,21,14,7,9,0.6666666666666666,0.29411764705882354,positive,3.091042453358316,0.9091301333406813,2018-03-23,2018-03-31
final_score_2018,9,7,2,1,0.7777777777777778,0.47368421052631576,positive,2.302585092994046,1.090698201944548,2018-09-14,2018-09-15
final_set,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,0.0,2021-08-27,2021-08-30
find_me_2018,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2019-05-31,2019-05-31
find_me_guilty,42,23,19,20,0.5476190476190477,0.09615384615384616,mixed,3.7612001156935624,0.3616538572782272,2006-03-17,2006-03-25
finders_keepers_2015,28,27,1,17,0.9642857142857143,0.9178082191780822,positive,3.367295829986474,3.0905317891656683,2015-10-01,2015-10-02
finding_altamira,8,4,4,4,0.5,0.0,mixed,2.1972245773362196,0.0,2016-09-16,2016-09-23
finding_amanda,16,5,11,10,0.3125,-0.38095238095238093,negative,2.833213344056216,-1.0793193691642728,2008-06-27,2008-07-04
finding_babel,6,6,0,2,1.0,1.0,positive,1.9459101490553132,1.9459101490553132,2016-10-26,2016-10-30
finding_dory,69,64,5,13,0.927536231884058,0.8675496688741722,positive,4.248495242049359,3.6857806404534177,2016-06-17,2016-06-26
finding_fanny,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,0.0,2014-09-12,2014-09-13
finding_forrester,42,30,12,19,0.7142857142857143,0.4174757281553398,positive,3.7612001156935624,1.5702097570371183,2000-12-19,2000-12-28
finding_joe_2011,3,1,2,1,0.3333333333333333,-0.42857142857142855,negative,1.3862943611198906,-0.5941261547656673,2011-09-30,2011-10-04
finding_joy,2,0,2,2,0.0,-1.0,negative,1.0986122886681098,-1.0986122886681098,2013-06-07,2013-06-07
finding_kendrick_johnson,3,3,0,1,1.0,1.0,positive,1.3862943611198906,1.3862943611198906,2021-11-01,2021-11-06
finding_mr_right,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2013-11-08,2013-11-08
finding_neverland,19,13,6,2,0.6842105263157895,0.35,positive,2.995732273553991,1.0485062957438966,2004-11-24,2004-11-30
finding_ophelia,7,2,5,0,0.2857142857142857,-0.42857142857142855,negative,2.0794415416798357,-0.891189232148501,2021-06-18,2021-06-23
finding_oscar,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2017-04-20,2017-04-20
finding_steve_mcqueen,8,2,6,1,0.25,-0.4117647058823529,negative,2.1972245773362196,-0.9047395318443257,2019-03-15,2019-03-21
finding_vivian_maier,16,16,0,12,1.0,1.0,positive,2.833213344056216,2.833213344056216,2014-03-28,2014-04-04
finding_you,12,8,4,1,0.6666666666666666,0.28,positive,2.5649493574615367,0.7181858200892304,2021-05-14,2021-05-23
finding_your_feet,13,8,5,4,0.6153846153846154,0.26666666666666666,positive,2.6390573296152584,0.7037486212307356,2018-03-30,2018-04-06
finishing_the_game,10,2,8,4,0.2,-0.6666666666666666,negative,2.3978952727983707,-1.598596848532247,2007-10-05,2007-10-09
fire_at_sea_2016,10,7,3,6,0.7,0.46153846153846156,positive,2.3978952727983707,1.1067208951377097,2016-10-21,2016-10-28
fire_in_the_blood,5,4,1,2,0.8,0.5,positive,1.791759469228055,0.8958797346140275,2013-09-06,2013-09-13
fire_in_the_mountains,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,0.0,2022-05-20,2022-05-25
fire_of_love,27,27,0,13,1.0,1.0,positive,3.332204510175204,3.332204510175204,2022-07-06,2022-07-15
fire_will_come,7,6,1,4,0.8571428571428571,0.6666666666666666,positive,2.0794415416798357,1.3862943611198904,2020-10-30,2020-11-07
firebird_2022,13,8,5,3,0.6153846153846154,0.3103448275862069,positive,2.6390573296152584,0.819017791949563,2022-04-29,2022-05-04
firecrackers,5,5,0,3,1.0,1.0,positive,1.791759469228055,1.791759469228055,2019-07-12,2019-07-20
fired_up,38,13,25,11,0.34210526315789475,-0.3333333333333333,negative,3.6635616461296463,-1.2211872153765486,2009-02-20,2009-02-27
firehouse_dog,47,14,33,21,0.2978723404255319,-0.391304347826087,negative,3.871201010907891,-1.514817786877001,2007-04-04,2007-04-11
firestarter_2022,124,12,112,25,0.0967741935483871,-0.8168498168498168,negative,4.8283137373023015,-3.9440071920088395,2022-05-13,2022-05-22
firewall,77,10,67,21,0.12987012987012986,-0.76,negative,4.356708826689592,-3.31109870828409,2006-02-10,2006-02-18
fireworks_2017,6,1,5,3,0.16666666666666666,-0.6,negative,1.9459101490553132,-1.167546089433188,2018-07-04,2018-07-13
first_basket,5,3,2,3,0.6,0.23076923076923078,positive,1.791759469228055,0.4134829544372435,2008-10-29,2008-11-04
first_cow,45,44,1,18,0.9777777777777777,0.9629629629629629,positive,3.828641396489095,3.6868398632857953,2020-03-06,2020-03-14
first_date_2021,9,5,4,4,0.5555555555555556,0.18181818181818182,mixed,2.302585092994046,0.41865183508982656,2021-07-02,2021-07-11
first_daughter,43,5,38,16,0.11627906976744186,-0.7843137254901961,negative,3.784189633918261,-2.9679918697398127,2004-09-24,2004-09-30
first_descent,37,21,16,15,0.5675675675675675,0.16853932584269662,mixed,3.6375861597263857,0.6130763190550088,2005-12-02,2005-12-09
first_kill_2017,6,1,5,3,0.16666666666666666,-0.6,negative,1.9459101490553132,-1.167546089433188,2017-07-21,2017-07-27
first_love_2019,30,28,2,8,0.9333333333333333,0.8529411764705882,positive,3.4339872044851463,2.928989086178507,2019-09-27,2019-10-06
first_love_2019_2,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,2019-12-13,2019-12-13
first_love_2022,3,0,3,0,0.0,-1.0,negative,1.3862943611198906,-1.3862943611198906,2022-06-17,2022-06-26
first_man,128,113,15,16,0.8828125,0.7647058823529411,positive,4.859812404361672,3.7163271327471605,2018-10-12,2018-10-20
first_position_2011,23,23,0,13,1.0,1.0,positive,3.1780538303479458,3.1780538303479458,2012-05-04,2012-05-11
first_reformed,40,40,0,14,1.0,1.0,positive,3.713572066704308,3.713572066704308,2018-05-18,2018-05-26
first_responders,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2022-10-27,2022-10-27
first_saturday_in_may,18,13,5,11,0.7222222222222222,0.40425531914893614,positive,2.9444389791664403,1.1903051192374972,2008-04-18,2008-04-25
first_snow,16,9,7,4,0.5625,0.16666666666666666,mixed,2.833213344056216,0.47220222400936934,2007-03-23,2007-03-29
first_sunday,29,2,27,12,0.06896551724137931,-0.8857142857142857,negative,3.4011973816621555,-3.012489109472195,2008-01-11,2008-01-17
fish_tank,17,16,1,4,0.9411764705882353,0.8947368421052632,positive,2.8903717578961645,2.5861220991702525,2010-01-15,2010-01-22
fish_without_a_bicycle,4,0,4,3,0.0,-1.0,negative,1.6094379124341003,-1.6094379124341003,2004-10-22,2004-10-28
fishermans_friends_one_and_all,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,2022-11-18,2022-11-18
fist_fight_2017,38,9,29,10,0.23684210526315788,-0.5348837209302325,negative,3.6635616461296463,-1.959579485139113,2017-02-17,2017-02-26
fists_of_legend_2013,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2013-04-12,2013-04-12
fitoor,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,-0.6931471805599453,2016-02-12,2016-02-12
five-fingers2006,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2006-05-04,2006-05-04
five_dances_2013,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2013-10-11,2013-10-11
five_feet_apart,63,34,29,19,0.5396825396825397,0.07586206896551724,mixed,4.1588830833596715,0.3155014752893544,2019-03-15,2019-03-24
five_fingers_for_marseilles,6,3,3,3,0.5,0.06666666666666667,mixed,1.9459101490553132,0.1297273432703542,2018-09-07,2018-09-14
five_nights_in_maine,6,0,6,2,0.0,-1.0,negative,1.9459101490553132,-1.9459101490553132,2016-08-05,2016-08-11
five_seasons_the_gardens_of_piet_oudolf,7,6,1,3,0.8571428571428571,0.7647058823529411,positive,2.0794415416798357,1.590161178931639,2018-06-13,2018-06-21
five_star,5,5,0,3,1.0,1.0,positive,1.791759469228055,1.791759469228055,2015-07-24,2015-07-30
five_star_day,8,4,4,4,0.5,0.0,mixed,2.1972245773362196,0.0,2011-11-02,2011-11-06
flag_day_2021,26,12,14,6,0.46153846153846156,-0.06896551724137931,mixed,3.295836866004329,-0.2272990942071951,2021-08-20,2021-08-27
flag_football,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,-0.21972245773362198,2017-06-16,2017-06-20
flags_of_our_fathers,86,63,23,24,0.7325581395348837,0.46938775510204084,positive,4.465908118654584,2.0962425863072536,2006-10-20,2006-10-29
flakes,10,3,7,5,0.3,-0.52,negative,2.3978952727983707,-1.246905541855153,2007-12-19,2007-12-24
flaming_ears,2,2,0,0,1.0,1.0,positive,1.0986122886681098,1.0986122886681098,2022-11-25,2022-11-26
flammen_and_citronen,12,11,1,5,0.9166666666666666,0.7931034482758621,positive,2.5649493574615367,2.0342701800557017,2009-07-31,2009-08-07
flanders,10,8,2,4,0.8,0.6666666666666666,positive,2.3978952727983707,1.598596848532247,2007-05-18,2007-05-27
flannel_pajamas,13,7,6,8,0.5384615384615384,0.058823529411764705,mixed,2.6390573296152584,0.15523866644795636,2006-11-15,2006-11-24
flannery,13,10,3,3,0.7692307692307693,0.4482758620689655,positive,2.6390573296152584,1.183025699482702,2020-07-17,2020-07-23
flash_of_genius,53,26,27,22,0.49056603773584906,-0.09375,mixed,3.9889840465642745,-0.37396725436540074,2008-10-03,2008-10-12
flash_point,11,5,6,5,0.45454545454545453,-0.18518518518518517,mixed,2.4849066497880004,-0.4601678981088889,2008-03-14,2008-03-21
flashback_2021,18,9,9,1,0.5,-0.02702702702702703,mixed,2.9444389791664403,-0.07957943186936325,2021-06-04,2021-06-11
flatliners_2017,42,2,40,22,0.047619047619047616,-0.9245283018867925,negative,3.7612001156935624,-3.477335956018577,2017-09-29,2017-10-06
flawless,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,1999-11-24,1999-11-24
flee,18,18,0,5,1.0,1.0,positive,2.9444389791664403,2.9444389791664403,2021-12-03,2021-12-12
flex_is_kings_2013,1,1,0,0,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2014-04-07,2014-04-07
flicka,47,25,22,20,0.5319148936170213,0.07017543859649122,mixed,3.871201010907891,0.2716632288356415,2006-10-20,2006-10-29
flight_2012,62,45,17,14,0.7258064516129032,0.4492753623188406,positive,4.143134726391533,1.8614083553353262,2012-11-02,2012-11-11
flight_of_the_butterflies,1,1,0,1,1.0,1.0,positive,0.6931471805599453,0.6931471805599453,2012-10-05,2012-10-05
flight_of_the_phoenix,14,6,8,3,0.42857142857142855,-0.16129032258064516,mixed,2.70805020110221,-0.43678229050035644,2004-12-23,2004-12-27
flightplan,2,2,0,0,1.0,1.0,positive,1.0986122886681098,1.0986122886681098,2005-09-30,2005-10-01
flipped,17,11,6,7,0.6470588235294118,0.2682926829268293,positive,2.8903717578961645,0.7754655935818978,2010-08-27,2010-09-05
flock_of_dudes_2016,6,2,4,3,0.3333333333333333,-0.4666666666666667,negative,1.9459101490553132,-0.9080914028924795,2016-09-30,2016-10-06
flooding_with_love_for_the_kid,4,4,0,2,1.0,1.0,positive,1.6094379124341003,1.6094379124341003,2010-01-08,2010-01-14
florence_foster_jenkins_2016,55,45,10,16,0.8181818181818182,0.6507936507936508,positive,4.02535169073515,2.6196733225419226,2016-08-12,2016-08-20
flow_for_love_of_water,8,6,2,4,0.75,0.5,positive,2.1972245773362196,1.0986122886681098,2008-09-12,2008-09-21
flower_2018,23,8,15,10,0.34782608695652173,-0.35714285714285715,negative,3.1780538303479458,-1.1350192251242663,2018-03-17,2018-03-25
flower_of_evil,10,7,3,5,0.7,0.44,positive,2.3978952727983707,1.055073920031283,2003-10-10,2003-10-17
floyd_norman_an_animated_life,5,4,1,1,0.8,0.6363636363636364,positive,1.791759469228055,1.1402105713269441,2016-08-26,2016-09-01
